Timestamp,Age,Gender,Country,state,self_employed,family_history,work_interfere,no_employees,remote_work,tech_company,benefits,care_options,wellness_program,seek_help,anonymity,leave,mental_health_consequence,phys_health_consequence,coworkers,supervisor,mental_health_interview,phys_health_interview,mental_vs_physical,obs_consequence,comments
2014-08-27 15:43:27,29,male,united states,pa,no,yes,rarely,1-5,yes,yes,yes,yes,yes,yes,yes,somewhat easy,no,no,yes,yes,maybe,maybe,yes,no,i talked to a psychiatrist once about taking medical leave for mental health issues with his referral. he was willing to help but warned me that i may not want to as he's seen that sort of thing follow people throughout their tech careers (word gets out even if it's confidential at work). i've been terrified of bringing mental health up anywhere that coworkers or potential employers could see ever since.
2014-08-27 15:43:30,26,male,united kingdom,pa,no,yes,sometimes,6-25,no,yes,no,no,no,no,don't know,don't know,maybe,maybe,no,no,no,maybe,no,no,i talked to a psychiatrist once about taking medical leave for mental health issues with his referral. he was willing to help but warned me that i may not want to as he's seen that sort of thing follow people throughout their tech careers (word gets out even if it's confidential at work). i've been terrified of bringing mental health up anywhere that coworkers or potential employers could see ever since.
2014-08-27 15:43:45,36,male,united states,ky,no,no,rarely,more than 1000,yes,yes,yes,no,yes,don't know,don't know,somewhat easy,maybe,no,no,no,no,no,don't know,no,i talked to a psychiatrist once about taking medical leave for mental health issues with his referral. he was willing to help but warned me that i may not want to as he's seen that sort of thing follow people throughout their tech careers (word gets out even if it's confidential at work). i've been terrified of bringing mental health up anywhere that coworkers or potential employers could see ever since.
2014-08-27 15:44:16,41,m,united states,pa,no,no,sometimes,more than 1000,no,yes,yes,yes,yes,yes,yes,don't know,maybe,no,some of them,yes,maybe,yes,yes,yes,i talked to a psychiatrist once about taking medical leave for mental health issues with his referral. he was willing to help but warned me that i may not want to as he's seen that sort of thing follow people throughout their tech careers (word gets out even if it's confidential at work). i've been terrified of bringing mental health up anywhere that coworkers or potential employers could see ever since.
2014-08-27 15:44:20,33,female,united states,ma,no,no,sometimes,100-500,yes,yes,yes,no,don't know,no,don't know,don't know,no,no,some of them,yes,no,no,yes,no,i talked to a psychiatrist once about taking medical leave for mental health issues with his referral. he was willing to help but warned me that i may not want to as he's seen that sort of thing follow people throughout their tech careers (word gets out even if it's confidential at work). i've been terrified of bringing mental health up anywhere that coworkers or potential employers could see ever since.
2014-08-27 15:46:12,23,m,canada,ma,no,yes,sometimes,6-25,no,yes,yes,yes,no,no,yes,very easy,no,no,yes,yes,no,no,yes,no,i talked to a psychiatrist once about taking medical leave for mental health issues with his referral. he was willing to help but warned me that i may not want to as he's seen that sort of thing follow people throughout their tech careers (word gets out even if it's confidential at work). i've been terrified of bringing mental health up anywhere that coworkers or potential employers could see ever since.
2014-08-27 15:46:39,39,male,united states,ca,no,yes,often,more than 1000,no,yes,yes,no,no,don't know,don't know,don't know,yes,no,some of them,some of them,no,maybe,no,yes,i talked to a psychiatrist once about taking medical leave for mental health issues with his referral. he was willing to help but warned me that i may not want to as he's seen that sort of thing follow people throughout their tech careers (word gets out even if it's confidential at work). i've been terrified of bringing mental health up anywhere that coworkers or potential employers could see ever since.
2014-08-27 15:47:26,34,m,united states,vt,no,yes,often,more than 1000,no,yes,yes,not sure,don't know,don't know,don't know,don't know,maybe,no,some of them,some of them,no,maybe,don't know,yes,i talked to a psychiatrist once about taking medical leave for mental health issues with his referral. he was willing to help but warned me that i may not want to as he's seen that sort of thing follow people throughout their tech careers (word gets out even if it's confidential at work). i've been terrified of bringing mental health up anywhere that coworkers or potential employers could see ever since.
2014-08-27 15:47:33,26,f,united states,ca,no,no,sometimes,100-500,no,yes,yes,yes,no,no,don't know,somewhat difficult,yes,maybe,some of them,some of them,no,no,no,yes,i talked to a psychiatrist once about taking medical leave for mental health issues with his referral. he was willing to help but warned me that i may not want to as he's seen that sort of thing follow people throughout their tech careers (word gets out even if it's confidential at work). i've been terrified of bringing mental health up anywhere that coworkers or potential employers could see ever since.
2014-08-27 15:50:26,24,male,united states,az,no,no,rarely,26-100,no,yes,yes,yes,yes,no,don't know,don't know,no,no,some of them,yes,no,no,don't know,no,i talked to a psychiatrist once about taking medical leave for mental health issues with his referral. he was willing to help but warned me that i may not want to as he's seen that sort of thing follow people throughout their tech careers (word gets out even if it's confidential at work). i've been terrified of bringing mental health up anywhere that coworkers or potential employers could see ever since.
2014-08-27 15:51:36,37,male,canada,az,no,yes,rarely,more than 1000,no,no,yes,yes,yes,yes,don't know,don't know,maybe,maybe,some of them,some of them,no,no,don't know,no,i talked to a psychiatrist once about taking medical leave for mental health issues with his referral. he was willing to help but warned me that i may not want to as he's seen that sort of thing follow people throughout their tech careers (word gets out even if it's confidential at work). i've been terrified of bringing mental health up anywhere that coworkers or potential employers could see ever since.
2014-08-27 15:53:39,43,male,united states,ma,yes,yes,often,6-25,yes,yes,yes,yes,no,no,yes,very easy,no,no,yes,yes,maybe,maybe,yes,no,so much depends upon the organization.
2014-08-27 15:53:59,40,genderqueer,united states,va,no,yes,never,more than 1000,no,yes,yes,yes,yes,don't know,yes,don't know,yes,maybe,no,some of them,no,maybe,yes,no,so much depends upon the organization.
2014-08-27 15:54:45,30,male,united states,wa,no,yes,often,more than 1000,no,yes,yes,yes,yes,no,don't know,very difficult,yes,no,some of them,no,no,no,no,yes,so much depends upon the organization.
2014-08-27 15:55:07,34,m,united states,ca,no,no,sometimes,6-25,no,yes,don't know,not sure,no,no,don't know,don't know,yes,yes,some of them,no,no,no,don't know,no,now at starutp.  previously worked at big tech company which was actually quite good at supporting mental health issues.  still wouldn't share with bosses/other employees though as there remains a strong negative stigma.
2014-08-27 15:55:07,27,male,united states,or,no,yes,sometimes,100-500,no,yes,don't know,not sure,no,don't know,don't know,don't know,yes,no,no,no,no,yes,don't know,no,now at starutp.  previously worked at big tech company which was actually quite good at supporting mental health issues.  still wouldn't share with bosses/other employees though as there remains a strong negative stigma.
2014-08-27 15:55:08,36,male,united states,mi,no,no,sometimes,more than 1000,no,yes,don't know,no,no,no,yes,somewhat easy,no,no,yes,yes,maybe,yes,don't know,no,now at starutp.  previously worked at big tech company which was actually quite good at supporting mental health issues.  still wouldn't share with bosses/other employees though as there remains a strong negative stigma.
2014-08-27 15:56:37,27,male,brazil,mi,no,no,rarely,6-25,no,yes,no,yes,no,no,don't know,somewhat easy,maybe,no,some of them,some of them,no,maybe,no,no,now at starutp.  previously worked at big tech company which was actually quite good at supporting mental health issues.  still wouldn't share with bosses/other employees though as there remains a strong negative stigma.
2014-08-27 15:58:23,35,male,netherlands,mi,no,yes,never,100-500,no,yes,yes,no,no,no,yes,don't know,yes,no,no,no,no,maybe,don't know,no,nice job on the text field for gender :-)
2014-08-27 15:59:41,32,male,united kingdom,mi,no,no,never,6-25,no,yes,no,no,no,no,don't know,don't know,maybe,no,some of them,no,no,yes,yes,no,nice job on the text field for gender :-)
2014-08-27 15:59:47,37,m,united states,or,no,no,never,500-1000,no,yes,yes,no,no,no,don't know,don't know,maybe,maybe,some of them,some of them,no,no,don't know,no,nice job on the text field for gender :-)
2014-08-27 16:00:16,29,male,united kingdom,or,no,no,never,26-100,no,yes,don't know,no,don't know,don't know,don't know,don't know,no,no,some of them,yes,maybe,maybe,yes,no,nice job on the text field for gender :-)
2014-08-27 16:01:39,33,female,united states,ca,no,no,never,500-1000,no,yes,yes,not sure,yes,yes,don't know,very easy,maybe,no,some of them,yes,no,no,yes,no,i currently have the best managers i've ever worked with. i don't have any issues but one of my coworkers recently did and it was handled extremely well.
2014-08-27 16:01:52,28,make,united states,ut,no,no,sometimes,6-25,yes,yes,no,yes,no,no,don't know,somewhat easy,yes,maybe,some of them,no,no,no,don't know,no,i currently have the best managers i've ever worked with. i don't have any issues but one of my coworkers recently did and it was handled extremely well.
2014-08-27 16:02:16,26,female,united states,ca,no,yes,never,26-100,no,yes,don't know,not sure,no,no,don't know,somewhat difficult,maybe,maybe,some of them,no,no,maybe,no,no,i currently have the best managers i've ever worked with. i don't have any issues but one of my coworkers recently did and it was handled extremely well.
2014-08-27 16:03:20,27,m,united states,tx,no,yes,sometimes,6-25,yes,yes,don't know,no,yes,don't know,don't know,somewhat easy,yes,no,some of them,yes,no,maybe,yes,no,i currently have the best managers i've ever worked with. i don't have any issues but one of my coworkers recently did and it was handled extremely well.
2014-08-27 16:04:01,38,male,united kingdom,tx,yes,no,sometimes,26-100,yes,yes,no,no,no,no,yes,somewhat easy,maybe,maybe,some of them,yes,no,maybe,yes,no,i currently have the best managers i've ever worked with. i don't have any issues but one of my coworkers recently did and it was handled extremely well.
